4496,LAD,LOHARDAGA,"23.446317,84.70768"
4497,LAE,LAKHOLI,"21.201377,81.890202"
4498,LAK,LAKHO,"25.41661,86.205254"
4499,LAL,LUSHALA,"21.395221,70.329494"
4500,LAN,LOTANA,"22.523578,73.363867"
4501,LAP,LOHAPUR,"24.302047,87.963409"
4502,LAR,LALITPUR,"24.688122,78.395691"
4503,LAT,LATHI,"21.73949,71.386671"
4504,LAU,LADNUN,"27.64263,74.40568"
4505,LAUL,LAUL,"18.02318,75.392604"
4506,LAV,LABHA,"25.4425,87.739048"
4507,LB,LAIN BAZAR,"0,0"
4508,LBA,LAMBHUA,"26.155438,82.191467"
4509,LBG,LIMBGAON,"19.179058,77.188053"
4510,LBH,DILKUSHA CABIN,"26.83127,80.967007"
4511,LBN,LABAN,"25.574034,76.207695"
4512,LBO,LATABOR,"20.789498,81.26544"
4513,LBTL,LEBUTALA,"22.666611,88.639927"
4514,LBW,LAIBURWA HALT,"27.528519,82.505093"
4515,LBZ,LALBAG BH,"24.509642,85.446682"
4516,LC,LUCKNOW CITY,"26.859069,80.917826"
4517,LCAE,LALBAGH CRT RD,"24.173693,88.246307"
4518,LCH,LINCH,"23.521497,72.350464"
4519,LCNC,LUCKNOW CITY,"26.858954,80.917684"
4520,LCR,LOKUR,"11.928157,78.174419"
4521,LCT,LANGCHOLIET,"25.759392,93.311691"
4522,LD,LONDA JN,"15.450123,74.496832"
4523,LDA,LIDHORA KHURD,"23.852872,78.872223"
4524,LDCY,LODI COLONY,"28.579585,77.216678"
4525,LDD,LADKHED,"20.341247,77.918301"
4526,LDE,LOKDHIKHERA,"21.582743,78.856087"
4527,LDH,LUDHIANA JN,"30.912387,75.847893"
4528,LDK,LADHUKA,"30.49831,74.119434"
4529,LDM,LEDARMER,"25.055279,72.346859"
4530,LDP,LODIPUR BISHNPR,"28.869481,78.717728"
4531,LDR,LANDAURA,"29.814583,77.941647"
4532,LDU,LUNIDHAR,"21.715171,71.085291"
4533,LDW,LADHOWAL,"31.016897,75.785751"
4534,LDX,LADDA,"19.103162,83.412666"
4535,LDY,LAKKITI,"10.753167,76.434417"
4536,LEDO,LEDO,"27.288655,95.725594"
4537,LEK,LAKHAKHERA,"23.758324,80.554676"
4538,LER,LEHRA,"27.160853,83.233752"
4539,LFG,LOWER HAFLONG,"25.191583,93.021498"
4540,LGB,LOHGARH ABUB,"0,0"
4541,LGCE,LAGARGAWAN,"24.464338,80.8144"
4542,LGD,LALLAGUDA,"17.441164,78.525317"
4543,LGDH,LALAGUDA GATE,"17.440775,78.524823"
4544,LGH,LALGARH JN,"28.043728,73.313999"
4545,LGI,LANGAL,"24.854198,92.345066"
4546,LGL,LALGOLA,"24.421362,88.257723"
4547,LGN,LEHGAON,"20.953905,77.327614"
4548,LGO,LALGOPALGANJ,"25.642145,81.630135"
4549,LGRE,LINGIRI,"16.670009,77.188718"
4550,LGT,LANGTING,"25.4974,93.110075"
4551,LGTR,LINGARAJ TMP RD,"20.234657,85.815582"
4552,LH,LAHING,"26.74676,94.444571"
4553,LHA,LEHRA GAGA,"29.938052,75.810299"
4554,LHB,LAHABON,"24.630166,86.606255"
4555,LHBK,LOTHAL BHURKHL,"22.55283,72.222233"
4556,LHD,LOHOGAD,"20.467546,77.078876"
4557,LHL,LAHOAL,"27.45257,94.999595"
4558,LHLL,LAHLI,"28.854597,76.445618"
4559,LHM,LEHRA MUHABBAT,"30.236527,75.163307"
4560,LHN,LACHYAN,"17.278776,75.971146"
4561,LHNR,LAKSHMANPUR HALT,"27.532629,82.342529"
4562,LHU,LOHARU,"28.427411,75.801973"
4563,LHW,LOHARWARA,"27.19861,75.67709"
4564,LIG,LINGA,"21.963425,78.936253"
4565,LIJ,LAKSHMIGANJ,"26.927886,83.788261"
4566,LIM,SONALIUM,"15.310347,74.292787"
4567,LIN,LINGAMGUNTLA,"16.440119,80.274353"
4568,LING,LING,"20.361848,77.961388"
4569,LIR,LACHMIPUR,"27.25379,83.378677"
4570,LJN,LUCKNOWJN,"26.831807,80.918427"
4571,LJO,LONGRANGAJAO,"25.121041,92.942104"
4572,LJR,LANJIGARH ROAD,"19.941724,83.40168"
4573,LKA,LANKA,"25.914666,92.958241"
4574,LKB,LING KOTTURU,"25.288008,87.36311"
4575,LKBL,LAKHABAWAL,"22.409005,69.999304"
4576,LKBR,LAKHMIBAI NAGAR,"22.742227,75.858502"
4577,LKD,LAKODARA,"21.991442,73.098564"
4578,LKDU,LANKALAKODERU,"16.534149,81.679316"
4579,LKE,LAKHERI,"25.640134,76.192417"
4580,LKG,LAMSAKHANG,"25.796336,93.046646"
4581,LKJN,LINK JN CABIN,"25.356902,81.841939"
4582,LKK,LYALLPUR KC HLT,"31.311115,75.594521"
4583,LKKA,LAL KUAN,"29.070874,79.516983"
4584,LKKD,LAKKAD KOT,"21.163442,73.602905"
4585,LKMN,LOKMANYA NAGAR,"22.691319,75.847206"
4586,LKMR,LAKSHMIPUR ROAD,"19.003536,83.103848"
4587,LKN,LAKHMINIA,"25.425912,86.309109"
4588,LKNA,LAKHNA,"20.729626,82.662849"
4589,LKNR,LAKHPAT NAGAR,"27.027477,82.284508"
4590,LKO,LUCKNOW,"26.830505,80.925121"
4591,LKPL,LAKDIKAPUL,"17.403718,78.463197"
4592,LKPR,LAKSHMIKANTPUR,"22.109935,88.321838"
4593,LKQ,LAUKAHA BAZAR,"26.542888,86.462703"
4594,LKR,LUCKEESARAI JN,"25.171543,86.092644"
4595,LKS,LUNKARANSAR,"28.493135,73.742895"
4596,LKSH,L NARAYANAPURAM,"16.600333,81.592197"
4597,LKT,HULKOTI,"15.434487,75.531778"
4598,LKU,LAL KUAN,"29.071174,79.517241"
4599,LKW,LAKHEWALI,"30.448304,74.342251"
4600,LKX,LAKSHMIPUR,"23.502922,88.302784"
4601,LKY,LAKHMAPUR,"15.869792,75.627222"
4602,LKZ,LAKADIYA,"23.339734,70.586815"
4603,LLBR,LALBAZAR,"24.5618,92.610111"
4604,LLD,LALAVADI,"21.930227,78.189526"
4605,LLGM,LELIGUMMA,"19.304096,83.208389"
4606,LLH,LILUAH,"22.621181,88.339219"
4607,LLI,LALGUDI,"10.875833,78.813772"
4608,LLJ,LALGANJ,"26.172232,80.973015"
4609,LLP,LALITGRAM,"26.353421,87.044334"
4610,LLPR,LALIT LAKSHMIPR,"26.436915,86.15633"
4611,LLR,LALPUR,"26.318498,79.948196"
4612,LLU,LALRU,"30.479746,76.79409"
4613,LM,LIMBDI,"22.56583,71.789389"
4614,LMA,LAMBIYA,"25.578214,74.585495"
4615,LMB,LIMBARA,"21.431658,73.014622"
4616,LMC,LAKHAMANCHI,"22.57328,71.141968"
4617,LMD,LINGANENIDODDI,"15.399569,77.703037"
4618,LMG,LUMDING JN,"25.750116,93.17668"
4619,LMGF,LUMDING MG,"25.750116,93.17668"
4620,LMK,LIMKHEDA,"22.833544,73.984165"
4621,LMM,LAILAKH MAMLKHA,"25.21954,87.096519"
4622,LMN,LACHHMANPUR,"26.050152,81.256943"
4623,LMNR,LAKSHMIBAI NGR,"22.742306,75.858536"
4624,LMO,LILIYA MOTA,"21.539877,71.372423"
4625,LMP,LAKHIMPUR,"27.947024,80.777235"
4626,LMT,ALMATTI,"16.34625,75.90085"
4627,LMTD,LATEMDA,"0,0"
4628,LMU,LIMARUA,"22.517156,80.355206"
4629,LNA,LAMANA,"26.244464,74.46516"
4630,LNH,LACHHMANGARH SK,"27.832776,75.034304"
4631,LNJ,LANGHNA,"23.456947,72.485733"
4632,LNK,LOHIAN KHAS JN,"31.165112,75.196095"
4633,LNKB,LINK CABIN B,"22.292908,84.969094"
4634,LNKC,LINK CABIN,"22.267493,84.974931"
4635,LNL,LONAVALA,"18.749253,73.408027"
4636,LNN,LONAND,"18.040279,74.189987"
4637,LNO,LOHNA ROAD,"26.220982,86.229157"
4638,LNP,LANGARPETH,"17.084353,74.966755"
4639,LNQ,LAKHNAURIA,"0,0"
4640,LNR,LUNI RICHHA,"23.660563,75.51384"
4641,LNS,LUNSU HALT,"32.018774,76.17953"
4642,LNT,LINGTI,"19.86667,78.901234"
4643,LNW,LAKHANWARA,"21.784369,79.871807"
4644,LNWT,LKO ALAMBAGH W CABIN,"26.828973,80.909144"
4645,LO,LOLIYA,"22.511764,72.166443"
4646,LOA,LORHA,"23.581058,80.751443"
4647,LOD,LEKODA,"23.056278,75.690007"
4648,LOG,LOHGARA,"25.25013,81.72987"
4649,LOGH,LOTTEGOLLAHALLI,"13.043359,77.562447"
4650,LOHA,LOHA,"28.006981,74.619484"
4651,LOK,LOKNATH,"22.871588,88.033791"
4652,LOL,LOLIEM,"0,0"
4653,LOM,LODHMA,"23.230462,85.205669"
4654,LONI,LONI,"18.491331,74.020214"
4655,LOT,LOHRA,"25.318115,82.954845"
4656,LOV,LOVEDALE,"11.382773,76.704655"
4657,LP,LALAPET,"10.95143,78.339343"
4658,LPA,LATIPURA,"22.626054,70.522957"
4659,LPB,LODIPUR BISHANPUR,"28.869481,78.717728"
4660,LPG,LAPANGA,"21.732474,84.03966"
4661,LPH,LOTAPAHAR,"22.617893,85.565901"
4662,LPI,LINGAMPALLI,"17.483084,78.316984"
4663,LPJ,LALPUR JAM,"22.187246,69.954243"
4664,LPJL,LINGAMPET JAGITYAL,"18.782573,78.886728"
4665,LPN,LAOPANI,"26.197649,92.589684"
4666,LPNR,LAJPAT NAGAR,"28.57902,77.243886"
4667,LPR,LILAPUR ROAD,"22.953967,71.862087"
4668,LPTA,LONGPATIA,"27.086639,95.110788"
4669,LPU,LAKHPURI,"20.842609,77.35611"
4670,LPW,LOHARPURWA,"27.082971,83.268814"
4671,LR,LADPURA,"26.504835,74.729176"
4672,LRB,LARABAD,"24.407451,85.562553"
4673,LRD,LAR ROAD,"26.21359,83.909883"
4674,LRI,LIHURI,"18.912782,83.849373"
4675,LRJ,LAKSAR JN,"29.753648,78.019238"
4676,LRU,LALPUR UMRI,"26.429998,76.680536"
4677,LS,LASALGAON,"20.154908,74.226036"
4678,LSD,LUSADIYA,"23.674713,73.415451"
4679,LSE,LASERI,"0,0"
4680,LSG,LAWA SARDARGARH,"25.273106,73.948803"
4681,LSGS,LAVAN SATYAGRHA PH,"22.096456,87.850731"
4682,LSI,LAHERIA SARAI,"26.111053,85.904245"
4683,LSN,LASINA,"20.398537,78.027992"
4684,LSR,LASUR,"19.926151,75.011559"
4685,LSX,LOISINGHA,"20.852917,83.514333"
4686,LT,LAHAVIT,"19.852865,73.815079"
4687,LTA,LAMTA,"22.137088,80.124235"
4688,LTD,LATHIDAD,"22.089696,71.702442"
4689,LTHR,LATEHAR,"23.725012,84.46804"
4690,LTI,LATTERI,"12.967424,79.065685"
4691,LTK,LATHIKATA,"22.132238,84.895391"
4692,LTMD,LATEMDA,"23.095049,85.975056"
4693,LTR,LAKHTAR,"22.872933,71.776257"
4694,LTRR,LATUR ROAD,"18.506064,76.844859"
4695,LTT,LOKMANYATILAK,"19.07025,72.891669"
4696,LTV,LOTARVA,"21.153517,73.202119"
4697,LUA,LALURI KHERA,"28.608109,79.746383"
4698,LUNI,LUNI JN,"26.001716,73.003635"
4699,LUR,LATUR,"18.429456,76.556339"
4700,LUSA,LUSA,"24.876236,82.843008"
4701,LVR,LOKVIDYAPTH NGR,"27.154324,83.306751"
4702,LW,LORWADA,"24.217223,72.08971"
4703,LWR,ALNAVAR JN,"15.424144,74.738016"
4704,LWS,LUKWASA,"25.110005,77.589912"
4705,LXA,LAKSWA,"27.005608,94.866772"
4706,LXD,LAKSHANNATH RD,"21.841901,87.250843"
4707,LXR,LUNSERIYA,"22.585801,71.036568"
4708,LYD,LAYABAD,"23.773877,86.352367"
4709,MA,MADHA,"18.029832,75.546627"
4710,MAA,MAVAL,"24.432147,72.70031"
4711,MAAR,MALHAR,"27.204259,72.380333"
4712,MABA,MANDI BAMORA,"24.053832,78.082237"
4713,MABD,MAHBUBABAD,"17.597721,79.999952"
4714,MABG,MATANA BUZURG,"0,0"
4715,MABN,MABAN,"24.641556,77.371902"
4716,MACR,MANGULI CHOWDWAR,"20.530094,85.943813"
4717,MAD,MADDUR,"12.604742,77.049522"
4718,MADA,MAONDA,"27.809928,75.828123"
4719,MADM,MATHRADAM HALT,"22.048493,79.451641"
4720,MADR,MADURE,"15.812735,73.808727"
4721,MAE,MATHERAN,"18.989444,73.271111"
4722,MAEL,MAEL,"23.574608,85.625982"
4723,MAF,MANUR,"13.096115,79.801598"
4724,MAG,MANGALAGIRI,"16.437896,80.564632"
4725,MAGH,MANIKGARH,"19.787703,79.398537"
4726,MAH,MADHOGANJ,"27.117813,80.135307"
4727,MAHD,MOHADI PRAGANELALING,"21.293693,79.726067"
4728,MAHE,MAHE,"11.698887,75.546627"
4729,MAHO,MAHOLI,"27.64856,80.476913"
4730,MAI,MEHSI,"26.354728,85.096149"
4731,MAJ,MAJHERGRAM,"23.110049,88.685074"
4732,MAJN,MANGALORE JN,"12.866113,74.87998"
4733,MAK,MALLIKPUR,"22.396745,88.433075"
4734,MAKH,MOKHAMPURA,"26.030255,74.68317"
4735,MAKM,MARARIKULAM,"9.597534,76.317558"
4736,MAKR,MALKHERI,"24.170404,78.223489"
4737,MALA,MALA,"28.592661,79.916782"
4738,MALB,MALIYA MIYANA JN.,"23.10326,70.755043"
4739,MALK,MALKAPUR ROAD,"21.904826,77.967868"
4740,MALM,MANTHRALAYAM RD,"15.948785,77.298946"
4741,MALR,MALLUR,"0,0"
4742,MAM,MANGAL MAHUDI,"22.83574,74.058452"
4743,MAN,MANINAGAR,"22.998338,72.61169"
4744,MANA,MANA,"20.761491,77.469063"
4745,MAND,MANDURAI,"10.873178,78.786306"
4746,MANE,MANESWAR,"21.410964,84.043608"
4747,MANG,MAHANAGAR,"25.251838,88.260212"
4748,MANI,MANI NAGAR,"25.170145,84.2272"
4749,MANK,MANKI HALT,"14.199823,74.480867"
4750,MANU,MANU,"23.993937,92.00655"
4751,MANW,MANWA,"27.219182,80.849934"
4752,MAO,MADGAON,"15.267791,73.970604"
4753,MAP,MORAPPUR,"12.124173,78.393974"
4754,MAQ,MANGALORE,"12.861845,74.843588"
4755,MAR,MULANUR,"12.661945,78.406849"
4756,MARD,MAVUR ROAD,"10.653354,79.636288"
4757,MAS,CHENNAI CENTRAL,"13.0850613,80.2751563"
4758,MASK,MAISAR KHANA,"30.099395,75.13876"
4759,MAU,MAU JN,"25.93929,83.564157"
4760,MAUL,MAULA ALI,"31.17521,75.769444"
4761,MAUR,MAUR,"30.062706,75.22768"
4762,MAV,MARIAMMANKOVIL,"10.773615,79.198551"
4763,MAX,MANGUDI,"10.702611,79.627705"
4764,MAY,MARIAHU,"25.596716,82.597876"
4765,MAYR,MAYAR,"29.100127,75.860767"
4766,MAZ,MANGRA,"23.882228,84.112358"
4767,MB,MORADABAD,"28.831441,78.765621"
4768,MBA,MAHOBA,"25.306554,79.848719"
4769,MBB,MURSHIDABAD,"24.176864,88.281498"
4770,MBC,MAHANANDA BGE,"25.199971,88.076019"
4771,MBD,MUSTABADA,"16.546902,80.731788"
4772,MBE,MIRZAPUR BNKIPR,"22.78726,88.224506"
4773,MBF,MUNABAO,"25.742694,70.276623"
4774,MBG,MAIBANG,"25.30508,93.135481"
4775,MBGA,MARWAR BAGRA,"25.208979,72.594051"
4776,MBH,MOBHA ROAD,"22.158791,72.972221"
4777,MBI,MADHUBANI,"26.348575,86.077194"
4778,MBL,MANUBOLU,"14.226781,79.8773"
4779,MBM,MAMBALAM,"13.037694,80.227704"
4780,MBNL,MARWAR BHINMAL,"25.000683,72.275448"
4781,MBNR,MAHBUBNAGAR,"16.757578,77.999239"
4782,MBO,MAIRABARI,"26.450979,92.421198"
4783,MBP,MOHIBULLAPUR,"26.909595,80.939283"
4784,MBS,MADHOSINGH,"25.249781,82.552128"
4785,MBSK,MARWAR BALIA,"27.358047,74.545326"
4786,MBT,MARWAR BIRTHI,"27.099629,72.290211"
4787,MBU,MELPATTAM BAKKAM,"11.785148,79.623199"
4788,MBV,MIRZAPUR BCHAUD,"28.077887,76.198397"
4789,MBW,MALWARA,"24.787514,72.255363"
4790,MBWC,MORADABAD WEST CABIN,"0,0"
4791,MBY,MANDI DABWALI,"29.966237,74.700165"
4792,MC,MANDAPAM CAMP,"9.281043,79.134507"
4793,MCA,MECHEDA,"22.413885,87.85861"
4794,MCI,MANCHERAL,"18.879245,79.449348"
4795,MCJ,MANJATTIDAL,"10.792417,78.731761"
4796,MCLA,MACHERLA,"16.4696702,79.4384372"
4797,MCLE,MANCHILI,"16.663328,81.614084"
4798,MCN,MUKUNDARAYAPURM,"12.977628,79.289017"
4799,MCPE,MARWAR CHAPRI,"26.778104,73.909321"
4800,MCQ,MIRCHADHORI,"24.292347,82.793913"
4801,MCRD,MECHERI ROAD,"11.804431,77.922077"
4802,MCS,MANCHESWAR,"20.321931,85.844936"
4803,MCU,MULACALACHERUVU,"13.802158,78.264799"
4804,MCV,MACHARYA,"28.772775,78.803902"
4805,MCVM,MACHAVARAM,"16.025603,80.541801"
4806,MCZ,MAHABUANG,"22.717132,84.91951"
4807,MD,MADAR,"26.464734,74.686947"
4808,MDA,MANDHANA JN,"26.557092,80.222597"
4809,MDB,MANDOR,"26.350498,73.041916"
4810,MDBP,MADHABPUR,"22.119557,88.347673"
4811,MDC,MAKARDAHA,"22.628589,88.236008"
4812,MDCR,MASAUDHI COURT HALT,"0,0"
4813,MDDG,MALAD GAON,"18.36202,74.596481"
4814,MDDP,MANDI DIP,"23.093747,77.511077"
4815,MDE,MAKHDUMPUR GAYA,"25.076931,84.978905"
4816,MDF,MURADI,"23.593132,86.80933"
4817,MDG,MANDAL GHAT,"26.430767,88.754768"
4818,MDGR,MANENDRAGARH,"23.219617,82.197604"
4819,MDH,MANDHAR,"21.33767,81.704206"
4820,MDHA,MADHADA,"21.609557,71.908092"
4821,MDJ,MUHAMMADGANJ,"24.42652,83.870058"
4822,MDKD,MADHUKUNDA,"23.62695,86.869411"
4823,MDKI,MADUKARAI,"10.900528,76.94262"
4824,MDKM,MADATTUKULAM,"10.561144,77.347612"
4825,MDKU,MODUKURU,"16.124738,80.583558"
4826,MDL,MANDAL,"25.441104,74.593048"
4827,MDLA,MUNDLANA,"29.212185,76.757612"
4828,MDLE,MANDAR HILL,"24.612375,87.085361"
4829,MDLL,MUDDALINGAHALLI,"13.236604,77.310963"
4830,MDLM,MUNDALARAM,"23.688233,75.102367"
4831,MDN,MIDNAPORE,"22.42535,87.307749"
4832,MDNR,MODINAGAR,"28.827907,77.571716"
4833,MDP,MADHUPUR JN,"24.270753,86.642303"
4834,MDPA,MANDPIYA,"25.261619,74.635963"
4835,MDPB,MADHOPUR PUNJAB,"32.359518,75.595078"
4836,MDPD,MANDAPADU,"16.388332,80.320187"
4837,MDPJ,MADANAPUR HALT,"19.549114,78.189869"
4838,MDPR,MODPUR,"22.271941,69.824953"
4839,MDR,MADHIRA,"16.921426,80.366449"
4840,MDRA,MEDRA,"23.13596,72.712648"
4841,MDRR,MADHAVNAGAR ROAD,"23.804193,80.397949"
4842,MDS,MANDASOR,"24.075697,75.076103"
4843,MDSA,MODASA,"23.452223,73.305244"
4844,MDSE,MADHU SUDANPUR,"22.844658,88.193049"
4845,MDT,MADARIHAT,"26.701798,89.283056"
4846,MDU,MADURAI JN,"9.920197,78.110604"
4847,MDUN,MADHRANAGAR,"0,0"
4848,MDVE,MAHENDRA VADI,"13.022621,79.517841"
4849,MDVK,MAHADEOKHEDI,"24.217692,78.193989"
4850,MDVL,MANDAVALLI,"16.514071,81.15489"
4851,MDVR,MADHAVNAGAR,"16.886565,74.575453"
4852,MDW,MARWAR MUNDWA,"27.063406,73.815765"
4853,MDXR,MUDARIA,"23.359277,81.092319"
4854,ME,MASAIPET,"17.904466,78.46354"
4855,MEC,MERTA CITY,"26.6516299,74.0352238"
4856,MED,MEDCHAL,"17.639605,78.474827"
4857,MEH,MELALATHUR,"12.917903,78.875484"
4858,MEJ,MANIYACHCHI JN,"8.882273,77.890821"
4859,MEKM,MELAKKONNAKKULM,"9.724623,78.466587"
4860,MELH,MELUSAR,"28.222886,74.531937"
4861,MEM,MAU AIMMA,"25.697844,81.91329"
4862,MENP,MEENAPUR,"25.613203,87.774925"
4863,MEP,MAHIDPUR ROAD,"23.567449,75.500278"
4864,MEQ,MALETHU KANAK,"26.60357,82.124691"
4865,MER,METPANJRA,"21.26946,78.659449"
4866,MES,MADURAI EAST,"9.908825,78.134508"
4867,MET,MALERKOTLA,"30.529293,75.871582"
4868,METR,METHI TIKUR,"0,0"
4869,MEU,MENDU,"27.614037,78.099747"
4870,MEW,MARHAURA,"25.968771,84.850674"
4871,MEX,MUKERIAN,"31.941893,75.611858"
4872,MFA,MUKURIA,"25.626088,87.881956"
4873,MFB,MUSTAFABAD,"30.180599,77.122893"
4874,MFH,MAHRAULI,"28.663855,77.468805"
4875,MFJ,MUFTIGANJ,"25.700783,82.827644"
4876,MFKA,MUSAFIR KHANA,"26.379375,81.799607"
4877,MFL,MISRAULI,"26.122151,81.83836"
4878,MFM,MAHALAM,"31.018368,74.706688"
4879,MFP,MUZAFFARPUR JN,"26.122151,85.377846"
4880,MFQ,MAHROI,"23.947351,80.904865"
4881,MFR,MANDLA FORT,"22.586277,80.355721"
4882,MFX,MADARAHA,"25.273727,81.764374"
4883,MFZ,MALAHAR,"25.304149,87.95826"
4884,MG,MODELGRAM,"30.891757,75.836413"
4885,MGAE,MORGRAM,"24.305019,88.018513"
4886,MGB,MUDIGUBBA,"14.349714,77.994776"
4887,MGC,MUGAT,"19.17468,77.427092"
4888,MGD,MUGAD,"15.46278,74.915771"
4889,MGDR,MAGARDHARRA PH,"0,0"
4890,MGE,MIGRENDISA,"25.170922,93.061237"
4891,MGF,MANDAGERE,"12.730438,76.379185"
4892,MGG,MANGLIYA GAON,"22.814954,75.917931"
4893,MGI,MANIGACHI,"26.213359,86.146245"
4894,MGK,MULAGUNNATHUKVU,"10.597339,76.208209"
4895,MGKM,MUNGIAKAMI,"23.878931,91.703911"
4896,MGL,MANGELA,"16.223081,75.749273"
4897,MGLE,MANIGRAM,"24.351163,88.102283"
4898,MGLI,MANGLI,"20.643226,79.665813"
4899,MGLP,MANGOLPURI,"28.684112,77.087116"
4900,MGM,MURAGACHA,"23.529366,88.420973"
4901,MGME,MCCLUSKIEGANJ,"23.652151,84.941225"
4902,MGN,MEGHNAGAR,"22.907329,74.539704"
4903,MGO,MAHISGAON,"18.111674,75.502167"
4904,MGPA,MUNDA GOPAL ASH,"27.255393,81.139183"
4905,MGPI,MAGARPATTI,"0,0"
4906,MGRD,MAGARDOH,"22.247634,77.894268"
4907,MGRL,MANGROLLA,"21.156078,73.181992"
4908,MGRP,MEGH RAJ PURA,"32.079447,76.071469"
4909,MGRR,MAGARPUR,"25.322925,78.859005"
4910,MGS,MUGHAL SARAI JN,"25.278539,83.11964"
4911,MGSJ,MAGNESITE JN.,"11.696323,78.096356"
4912,MGT,MAGRA HAT,"22.242391,88.372993"
4913,MGV,MOLAGAVALLI,"15.357694,77.371731"
4914,MGVK,MALEGAON VYENKU,"21.37572,78.955994"
4915,MGW,MAGARWARA,"26.523575,80.428762"
4916,MGWD,MAHNGARWL DOABA,"31.324955,76.088519"
4917,MGWN,MAHGAWAN HALT,"25.817586,82.696581"
4918,MGX,MAILONGDISA,"25.121973,92.895927"
4919,MGZ,MAHARAJGANJ,"26.108105,84.507372"
4920,MH,MARAHRA,"25.100368,85.446854"
4921,MHA,MARAHRA,"27.746594,78.555164"
4922,MHAD,MOHADI PRGN LNG,"20.862662,74.779444"
4923,MHBG,MAHADEVA BUZRUG,"27.451161,82.87468"
4924,MHBT,MAHBUB NAGAR TOWN HA,"16.742989,77.982759"
4925,MHBZ,MAHTHA BAZAR,"27.391431,82.957249"
4926,MHC,MASRAKH,"26.100109,84.809046"
4927,MHD,MHMDVD KHEDA RD,"22.819226,72.752151"
4928,MHDA,MAHDEIYA,"24.208925,82.592983"
4929,MHDB,MAHADIA PH,"20.751057,85.475993"
4930,MHDP,MAHADEVPARA,"23.677385,72.949562"
4931,MHF,MOHARI,"26.70087271,77.55410492"
4932,MHH,MAGHAR,"26.749903,83.133631"
4933,MHHR,MAHESRA,"28.856702,78.330631"
4934,MHI,MANIHARI,"25.382495,87.621803"
4935,MHJ,MAHAJAN,"28.793387,73.854046"
4936,MHKT,MOHKHUTI,"27.106047,94.80772"
4937,MHL,MAHWAL,"26.327884,85.107307"
4938,MHLN,MAHENDRALAL NGR PH,"22.643165,88.091469"
4939,MHMB,MAHIMBA,"19.420135,78.076572"
4940,MHN,MAHANADI,"26.882421,88.318748"
4941,MHO,MAHPUR,"25.604766,83.246584"
4942,MHOW,MHOW,"22.55505,75.770967"
4943,MHP,MUHAMMADPUR,"26.237228,85.853148"
4944,MHPE,MOHOPE,"18.943675,73.19454"
4945,MHPR,MAHIYARPUR,"25.446065,87.604122"
4946,MHQ,MAHUDA,"23.747011,86.270313"
4947,MHRG,MAHENDRAGARH,"28.281103,76.1483"
4948,MHRI,MACHHRAULI,"0,0"
4949,MHRL,MAHRAIL,"26.294031,86.284733"
4950,MHRN,MAHENDRANATH,"26.001099,84.510269"
4951,MHT,MANJHI,"25.828325,84.584599"
4952,MHTR,MALIHATI TBR RD,"23.79367,88.126144"
4953,MHU,MANHERU,"28.700827,76.202717"
4954,MHUA,MAHUDHA,"22.817169,72.946987"
4955,MHUL,MEHUWALA HALT,"29.411414,75.315228"
4956,MHV,MAHUVA JN,"21.09411,71.756001"
4957,MIA,MANIA,"26.805916,77.91976"
4958,MIAL,MILAOLI,"26.296493,78.121033"
4959,MIAN,MIANGRAM,"23.852872,88.17112"
4960,MIB,NAGPUR (MOTI BAGH),"21.145592,79.088516"
4961,MID,MADHI,"21.145752,73.24276"
4962,MIG,MIDGHAT,"22.827691,77.647076"
4963,MIH,MIHRAWAN,"25.870808,82.693963"
4964,MIJ,MAJHDIA,"23.414422,88.718891"
4965,MIK,MANIKUL,"22.919978,86.066809"
4966,MIL,MILAK,"28.612405,79.164047"
4967,MILE,FIVEB,"22.509524,88.342811"
4968,MIM,MANIRAM,"26.838317,83.342457"
4969,MIN,MIHINPURWA,"27.98271,81.458087"
4970,MINA,MYANA,"24.85669,77.472324"
4971,MINJ,MAIKALGANJ,"27.71499,80.342503"
4972,MIO,MOLISAR,"28.13149,74.739475"
4973,MIPM,MARRI PALEM HALT,"17.73622,83.252549"
4974,MIQ,MIRHAKUR,"27.149894,77.862682"
4975,MIR,MAIJAPUR,"27.142104,81.774158"
4976,MITA,MITHA,"24.082044,71.671972"
4977,MIU,MARIPAT,"28.587386,77.495928"
4978,MIW,MIGHAUNA,"28.24285,79.826145"
4979,MIYN,MANIYAN,"25.527881,87.603006"
4980,MJ,MARWAR JN,"25.720349,73.609171"
4981,MJA,MEJA ROAD,"25.221365,82.089157"
4982,MJBK,MANJARI BUDRUK,"18.512249,73.971634"
4983,MJBT,MAJBAT,"26.784847,92.288074"
4984,MJE,MUJNAL,"26.693018,89.191647"
4985,MJF,MALKAJGIRI,"17.448022,78.529236"
4986,MJG,MAJHAGAWAN,"24.913529,80.811796"
4987,MJGP,MAJHGAWAN PHATAK,"23.827396,80.398936"
4988,MJH,MAJU,"22.616705,88.078938"
4989,MJHL,MAJADA HALT,"28.462202,78.743649"
4990,MJHR,MAJHIARI,"25.181175,81.553059"
4991,MJL,MAJHOWALIA,"26.802392,84.618759"
4992,MJN,MAKUM JN,"27.486192,95.441408"
4993,MJNL,MAJRI NANGAL,"28.012437,76.555309"
4994,MJO,MAJORDA,"15.313575,73.921938"
4995,MJP,MOHARAJPUR,"25.219657,87.740378"
4996,MJPB,MANJHRA PURAB,"28.301056,81.160812"
