1874,13006,ASR HWH MAIL
1875,13007,U A TOOFAN EXPRESS
1876,13008,U A TOOFAN EXP
1877,13009,DOON EXPRESS
1878,13010,DOON EXPRESS
1879,13011,HWH-MLDT INTERCITY EXP
1880,13012,MLDT - HWH INTERCITY EXP
1881,13013,BWN-RPH TRI-WEEKLY EXP
1882,13014,RPH-BWN TRI WEEKLY EXP.
1883,13015,HWH-BHP KAVIGURU EXPRESS
1884,13016,BHP-HWH KAVIGURU EXPRESS
1885,13017,GANADEVTA EXP
1886,13018,GANADEVTA EXP
1887,13019,BAGH EXPRESS
1888,13020,BAGH EXPRESS
1889,13021,MITHILA EXPRESS
1890,13022,MITHILA EXPRESS
1891,13023,HOWRAH GAYA EXP (VIA SAHI
1892,13024,GAYA HOWRAH EXP (VIA KIUL
1893,13025,HWH-BPL WEEKLY EXP
1894,13026,BPL-HWH WEEKLY EXP
1895,13027,HWH-AZ KAVIGURU EXP
1896,13028,AZ-HWH KAVIGURU EXP
1897,13039,HWH DLI JANATA EXP
1898,13040,DLI- HWH JANTA  EXP
1899,13049,HOWRAH AMRITSAR EXPRESS
1900,13050,ASR HWH EXPRESS
1901,13051,HOOL EXP
1902,13052,HOOL EXP
1903,13053,HHW-SURI EXP.
1904,13054,SURI-HWH EXPRESS
1905,13071,HWH JMP EXPRESS
1906,13072,JMP HWH EXP
1907,13103,BHAGIRATHI EXP
1908,13104,BHAGIRATHI EXP
1909,13105,SDAH-BUI EXP
1910,13106,BUI-SDAH EXP
1911,13108,MAITREE EXPRESS
1912,13109,KOL-DHAKA MAITREE EXP
1913,13110,DHAKA-KOLKATA MAITREE EX
1914,13111,LAL QUILA EXP
1915,13112,LAL QUILA EXP
1916,13113,HAZARDUARI EXP.
1917,13114,HAZARDUARI EXP
1918,13115,SDAH-RPH INTERCITY EXP.
1919,13116,RPH-SDAH INTERCITY EXPRES
1920,13117,KOAA-LGL TRI WKLY EXP
1921,13118,LGL-KOAA TRI WKLY EXP
1922,13133,SDAH - BSB EXPRESS
1923,13134,BSB-SDAH EXP
1924,13135,KOAA-JYG WKLY EXPRESS
1925,13136,JYG-KOAA WKLY EXPRESS
1926,13137,BP-AMH WEEKLY EXP.
1927,13138,AMH-BP WEEKLY EXPRESS
1928,13141,TEESTA TORSHA EXP
1929,13142,TEESTA TORSHA EXP
1930,13145,KOLKATA RADHIKAPUR EXP
1931,13146,KOLKATTA RADHIKAPUR EXP
1932,13147,UTTAR BANGA EXPRESS
1933,13148,UTTAR BANGA EXP
1934,13149,KANCHAN KANYA EXPRESS
1935,13150,KANCHAN KANYA EXPRESS
1936,13151,JAMMU TAWI EXP
1937,13152,SEALDAH EXPRESS
1938,13153,GOUR EXPRESS
1939,13154,MALDAH TOWN - SDAH GOUR
1940,13155,MITHILANCHAL EXP
1941,13156,MITHILANCHAL EXP
1942,13157,TRIHUT EXP
1943,13158,TRIHUT EXP
1944,13159,KOLKATA-JOGBANI EXPRESS
1945,13160,JOGBANI-KOLKATA EXPRESS
1946,13161,KOLKATA-BALURGHAT EXPRES
1947,13162,BLGT-KOLKATA EXP.
1948,13163,HATEBAZARE EXPRESS
1949,13164,HATE BAZARE EXP
1950,13185,GANGA SAGAR EXP.
1951,13186,JYG-SDAH GANGA SAGAREXP
1952,13187,SDAH-RPH EXP
1953,13188,RPH-SDAH EXP
1954,13201,RJPB LTT EXP
1955,13202,LTT  RJPB EXP
1956,13225,JYG-DNR INTERCITY EXPRESS
1957,13226,DNR-JYG INTERCITY EXP
1958,13233,RGD - DNR INTERCITY EXP
1959,13234,DNR - RGD INTERCITY EXP
1960,13235,SBG - DNR INTERCITY EXP
1961,13236,DNR - SBG INTERCITY EXP
1962,13237,PNBE- KOTA  EXP
1963,13238,KOTA - PNBE EXPRESS
1964,13239,PNBE-KOTA EXPRESS
1965,13240,KOTA - PNBE EXPRESS
1966,13241,BAKA- RJPB(T) INTERCITY
1967,13242,BANKA-RJPB (T) INTERCITY
1968,13243,PNBE-DOS INTERCITY
1969,13244,DOS-PNBE INTERCITTY
1970,13245,NJP-DNR CAPITAL EXP
1971,13246,DNR-NJP CAPITAL EXP.
1972,13247,KYQ-DNR  CAPITAL EXP.
1973,13248,DNR-KYQ CAPITAL EXP.
1974,13249,PNBE-BBU INTERCITY EXP.
1975,13250,BBU-PNBE INTERCITY EXP.
1976,13251,IPR-RJB EXPRESS
1977,13252,RJPB-IPR EXPRESS
1978,13287,SOUTH BIHAR EXPRESS
1979,13288,SOUTH BIHAR EXP
1980,13301,SUVARNA REKHA EXPRESS
1981,13302,SUVARNA REKHA EXPRESS
1982,13303,DHN -RNC INTERCITY EXP
1983,13304,RNC-DHN INTERCITY EXP
1984,13305,DHN-GAYA INTERCITY EXP
1985,13306,GAYA-DHN  INTERCITY EXP
1986,13307,GANGASUTLEJ EXP
1987,13308,GANGASATLUJ EXP
1988,13317,BLACKDIMOND EXP
1989,13318,BLACKDIAMONDEXP
1990,13319,BDME-RNC EXPRESS
1991,13320,RNC-BDME EXPRESS
1992,13329,GANGADAMODAREXP
1993,13330,GANGADAMODAREXP
1994,13331,DHN-PNBE INTERCITY
1995,13332,PNBE-DHN  INTER CITY
1996,13345,BSB-SGRL INTERCITY EXP
1997,13346,SGRL-BSB INTERCITY EXP
1998,13347,PALAMU EXPRESS
1999,13348,PALAMUEXP
2000,13351,DHANBAD - ALLEPY EXPRESS
2001,13352,ALLEPY-DHANBAD EXPRESS
2002,13401,INTERCITY   EXP
2003,13402,INTERCITY  EXP
2004,13403,VANANCHAL EXP
2005,13404,VANANCHAL EXP.
2006,13409,MLDT-JMP INTERCITY EXP
2007,13410,JMP-MLDT INTERCITY EXP
2008,13413,FARAKKA EXPRESS
2009,13414,FARKKA EXPRESS
2010,13415,MLDT-PNBE EXP
2011,13416,PNBE-MLDT EXP
2012,13417,DIGHA-MLDT WKLY EXPRESS
2013,13418,MLDT-DIGHA
2014,13419,JANASEWA EXPRES
2015,13420,JANSEWA EXPRESS
2016,13421,NDAE-NFK EXP.
2017,13422,NFK-NDAE EXP.
2018,13423,BGP-AII WKLY EXPRESS
2019,13424,AII- BGPWKLY EXPRESS
2020,13425,MLDT-ST WEEKLY EXP.
2021,13426,ST-MLDT WKLY EXP
2022,13465,MLDT INTERCITY EXP
2023,13466,MLDT INTERCITY EXP
2024,13483,FARAKKA EXPRESS
2025,13484,FARAKKA EXPRESS
2026,13501,HLZ - ASANSOL EXPRESS
2027,13502,ASN -  HLZ EXPRESS
2028,13503,SEALDAH-ASANSOL INTERCITY
2029,13504,ASANSOL-SEALDAH INTERCITY EXP
2030,13505,DIGHA-ASANSOL EXP
2031,13506,DIGHA-ASANSOL EXP
2032,13507,ASANSOL-GORAKHPUR WKLY EX
2033,13508,GKP-ASN WKLY EXP.
2034,13509,ASANSOL-GONDA WKLY EX
2035,13510,GD-ASN WKLY EXP.
2036,13511,TATA-ASN TRI-WKLY EXPRESS
2037,13512,ASN-TATA TRI WKLY EXP
2038,14001,DLI-ATT LINK EXPRESS
2039,14002,ATT-DLI LINK EXPRESS
2040,14003,NFK-NDLS EXPRESS
2041,14004,NDLS-NFK EXPRESS
2042,14005,LICHCHIVI EXPRESS
2043,14006,LICHCHIVI EXPRESS
2044,14007,SADBHAWNA EXP
2045,14008,SADHBHAWNA EXP
2046,14009,PATALKOT EXP
2047,14010,PATALKOT EXPRESS
2048,14013,SADBHAWANA EXP.
2049,14014,SADBHAWANA EXP.
2050,14015,SADBHAWANA EXP
2051,14016,SADHBHAWNA EXP
2052,14017,SADBHAWANA EXP.
2053,14018,SADBHAWANA EXP
2054,14019,CWA-DEE-EXP
2055,14033,JAMMU MAIL
2056,14034,JAMMU MAIL
2057,14035,DLI PTK EXPRESS
2058,14036,PTK DLI EXPRESS
2059,14037,DLI-PTK EXP
2060,14038,PTK-DLI EXP.
2061,14041,MUSSOORIE EXP
2062,14042,MUSSOORIE EXP
2063,14043,GARHWAL EXPRESS
2064,14044,GARHWAL EXPRESS
2065,14055,BRAHMAPUTRA MAIL
2066,14056,BRAHMPUTRA MAIL
2067,14085,SIRSA EXP
2068,14086,SIRSA EXP
2069,14095,HIMALAYAN QUEEN EXPRESS
2070,14096,HIMALAYAN QUEEN EXPRESS
2071,14109,CTKD-CNB EXP
2072,14110,CNB-CKTD EXP
2073,14113,ALD-DDN LINK EXPRESS
2074,14114,DDN - ALD LINK EXPRESS
2075,14115,ALD HW EXP
2076,14116,HW ALD EXP
2077,14119,KGM-DDN EXP.
2078,14120,DDN-KGM EXP.
2079,14123,INTERCITY EXP
2080,14124,KANPUR INTERCIT
2081,14125,SARYU EXPRESS
2082,14126,SARYU EXPRESS
2083,14163,SANGAM EXPRES
2084,14164,SANGAMEP
2085,14201,JNU - RBL EXPRESS
2086,14202,RBL-JNU
2087,14203,BSB LKO INTERCITY
2088,14204,LKO BSB INTERCITY
2089,14205,FD-DLI EXP
2090,14206,DLI-FD EXPRESS
2091,14207,PADMAVAT EXP
2092,14208,PADMAVAT EXP
2093,14209,LKO - ALD INTERCITYEXP
2094,14210,LKO - ALD INTERCITY EXP
2095,14211,AGC INTERCITY EXPRESS
2096,14212,AGC INTERCITY EXPRESS
2097,14213,BSB-GD INTERCITY
2098,14214,BSB-GD INTERCITY
2099,14215,GANGA GOMTI EXP
2100,14216,GANGA GOMTI EXP
2101,14217,UNCHAHAR EXP
2102,14218,UNCHAHAR EXP
2103,14219,BSB-LKO EXPRESS
2104,14220,LKO-BSB EXPRESS
2105,14227,VARUNA EXPRESS
2106,14228,VARUNA EXP
2107,14235,VARANASI-BAREILLY EXPRES
2108,14236,BERELLY VARANASI EXPRESS
2109,14257,K V EXP
2110,14258,KASHI V EXPRESS
2111,14259,RMM-BSB EXPRESS
2112,14260,BSB-RMM EXPRESS
2113,14265,BSB DDN EXP
2114,14266,DDN BSB EXPRESS
2115,14307,PRG -BE PASS. EXP.
2116,14308,BE-LKO EXP. LKO-PRG PASS
2117,14309,UJJAINI EXPRESS
2118,14310,UJJAIYANI EXP
2119,14311,BE -NBVJ EXP.
2120,14312,BE - NBVJ
2121,14313,LTT-BE EXPRESS
2122,14314,LTT-BE EXPRESS
2123,14315,INTERCITY EXP
2124,14316,INTERCITY EXP
2125,14317,IND DDN EXPRESS
2126,14318,DEHRADUN INDORE EXPRESS
2127,14321,BE - NBVJ EXP.
2128,14322,BE - NBVJ
2129,14323,ROK INTERCITY EXP
2130,14324,NDLS INTERCITY EXP
2131,14369,TRIVENI EXPRESS
2132,14370,TRIVENI EXP
2133,14511,NAUCHANDI EXP
2134,14512,NAUCHANDI EXP
2135,14519,KISAN EXPRESS
2136,14520,KISAN EXPRESS
2137,14523,MFP-UMB EXPRESS
2138,14524,UMB-MFP HARIHAR EXPRESS
2139,14525,UMB - SGNR INTERCITY EXP
2140,14526,SGNR - UMB INTERCITY EXP
2141,14545,DLI SRE EXP
2142,14546,SRE DLI EXP
2143,14553,HIMACHAL EXP
2144,14554,HIMACHAL EXPRES
2145,14555,BAREILLY EXPRESS
2146,14556,BAREILLY EXP
2147,14601,FZR-SGNR EXPRESS
2148,14602,SGNR-FZR EXPRESS
2149,14603,JANSADHARAN EXP.
2150,14604,JANSADHARAN EXP.
2151,14609,HEMKUNT EXP
2152,14610,HEMKUNT EXP
2153,14625,DEE-FZR INTERCITY EXPRESS
2154,14626,FZR-DEE INTERCITY EXPRESS
2155,14629,SUTLEJ EXP.
2156,14630,FZR-LDH SUTLEZ EXP
2157,14631,DDN ASR EXPRESS
2158,14632,ASR DDN PASS
2159,14633,RAVI EXPRESS
2160,14634,RAVI EXPRESS
2161,14645,SHALIMAR EXP
2162,14646,SHALIMAR EXP
2163,14649,SARYUYAMUNA EXP
2164,14650,SARYUYAMUNA EXP
2165,14659,DLI - JSM EXPRESS
2166,14660,JSM - DLI EXPRESS
2167,14661,JU BME EXP
2168,14662,BME JU EXPRESS
2169,14673,SHAHEED EXPRESS
2170,14674,SHAHEED EXP
2171,14681,ASR-JUC EXPRESS
2172,14682,JUC-NDLS EXPRESS
2173,14701,JSM-BKN EXPRESS
2174,14702,BKN-JSM EXPRESS
2175,14703,JSM-LGH EXPRESS
2176,14704,LGH-JSM EXPRESS
2177,14705,DEE-SUJH EXP.
2178,14706,SUJH-DEE EXP.
2179,14707,BKN-BDTS  EXP.
2180,14708,BDTS-BKN  EXP.
2181,14709,BKN - PURI EXP
2182,14710,PURI - BKN EXP
2183,14711,RKSH - SGNR  EXP.
2184,14712,SGNR-RKSH  INTERCITY
2185,14723,KALINDI  EXPRESS
2186,14724,KALANDI EXPRESS
2187,14731,DLI-BTI INTERCITY EXPRES
2188,14732,BTI-DLI INTERCITY
2189,14795,BNW-KLK  EKTA  EXP.
2190,14796,KLK-BNW  EKTA EXP.
2191,14801,JU-GIMB EXPRESS
2192,14802,GIMB-JU EXPRESS
2193,14807,JP-AWR EXP
2194,14808,AWR-JP EXP
2195,14809,JSM-JU  EXP.
2196,14810,JU-JSM  EXP.
2197,14853,BSB-JU MARUDHAR EXP.
2198,14854,JU-BSB  MARUDHAR EXP.
2199,14863,BSB-JU MARUDHAR EXP.
2200,14864,JU-BSB  MARUDHAR EXP.
2201,14865,BSB-JU MARUDHAR EXP.
2202,14866,MARUDHAR PBH/RBL EXP.
2203,14887,KLK-BME CHANDIGARH EXP.
2204,14888,BME-KLK  EXP.
2205,14889,BGKT-MBF EXP.
2206,14890,MBF-BGKT EXP.
2207,15001,MFP DDN EXP
2208,15002,DDN MFP EXP
2209,15003,CHAURICHAURAEXP
2210,15004,CHAURICHAURAEXP
2211,15005,GKP DDN EXPRESS
2212,15006,DDN GKP EXP
2213,15007,KRISHAK EXPRESS
2214,15008,KRISHAK EXPRESS
2215,15009,CHITRAKOOT EXP
2216,15010,CHITRAKOOT EXP
2217,15011,LJN-SRE EXP
2218,15012,LJN SRE EXP
2219,15013,RANIKHET EXP
2220,15014,RANIKHET EXP
2221,15015,GKP- YPR EXPRESS
2222,15016,YPR - GKP EXPRESS
2223,15017,KASHI EXP
2224,15018,GKP-LTT EXPRESS
2225,15019,GKP-NTV-EXP
2226,15020,NTV-GKP-EXP
2227,15021,SHALIMAR-GORAKHPUR-EXP
2228,15022,GORAKHPUR-SHALIMAR-EXP
2229,15023,GKP-YPR-EXP
2230,15024,YPR-GKP-EXP
2231,15027,MAURYA EXP
2232,15028,MAURYA EXPRESS
2233,15033,HW-RMR EXP
2234,15034,RMR-HW EXP
2235,15035,UTR SAMPARK KRANTI EXP
2236,15036,UTR SAMPRK KRANTI EXP
2237,15037,CNB-KSJ-EXP
2238,15038,KSJ-CNB-EXP
2239,15039,FBD-KSJ-EXP
2240,15040,KSJ-FBD-EXP
2241,15041,FBD-KSJ-EXP
2242,15042,KSJ-FBD-EXP
2243,15045,GKP - OKHA EXPRESS
2244,15046,OKHA-GKP EXP
2245,15047,PURBANCHAL EXP
2246,15048,PURVANCHAL EXP
2247,15049,KKK-GKP EXP
2248,15050,GKP KKK  EXP
2249,15051,KKK GKP EXPRESS
2250,15052,GKP KKKEXPRESS
2251,15097,AMARNATH EXP
2252,15098,AMARNATH EXP
2253,15101,JANSADHARAN EXP
2254,15102,JANSADHARN
2255,15103,INTERCITY EXP
2256,15104,INTERCITY EXP
2257,15105,INTERCITY EXP
2258,15106,INTERCITY EXP
2259,15107,CPR-MTJ-EXP
2260,15108,MTJ-CPR-EXP
2261,15109,BSB-RGD EXP.
2262,15110,BUDH PURNIMA
2263,15111,CPR-MUV INTER CITY
2264,15112,MUV-CPR INTER CITY
2265,15159,SARNATH EXPRESS
2266,15160,SARNATH EXP.
2267,15201,HJP-NKE INTERCITY EXP
2268,15202,RXL-HJP INTERCITY EXP
2269,15203,BARAUNI LUCKNOW EXP
2270,15204,LUCKNOW-BARAUNI  EXP
2271,15209,SHC-ASR JANSEWA EXP
2272,15210,ASR-SHC JANSEWA EXP
2273,15211,DBG-ASR JANNAYAK EXP
2274,15212,ASR- DBG JANNAYAK EXP
2275,15215,EXPRESS
2276,15216,EXPRESS
2277,15227,YPR-MFP EXP
2278,15228,MUZAFFARPUR-YESVANTPUR EX
2279,15229,SARNATH EXPRESS
2280,15230,SARNATH EXP.
2281,15233,KOLKATA-DARBHANGA EXPRESS
2282,15234,DARBHANGA-KOLKATA EXPRESS
2283,15235,HWH-DBG EXPRESS
2284,15236,DBG-HWH EXPRESS
2285,15267,RXL-LTT JANSADHARAN EXP
2286,15268,LTT-RXL JANSADHARAN EXP
2287,15269,MFP-ADI JANSADHARAN EXP
2288,15270,ADI-MFP JANSADHARAN EXP
2289,15271,MFP-HWH JANSADHARAN EXP
2290,15272,HWH-MFP JANSADHARAN EXP.
2291,15273,RXL-DLI SATYAGRAH EXP
2292,15274,DLI-RXL SATYAGRAH EXP
2293,15275,SHC-BJU EXPRESS
2294,15276,BJU-SHC EXPRESS
2295,15279,POORBIYA EXPRES
2296,15280,POORBIYA EXP.
2297,15281,SHC-PNBE KOSHI EXP
2298,15282,PNBE-SHC KOSI EXP
2299,15283,SHC-JYG JANKI EXP
2300,15284,JYG-SHC JANKI EXP
2301,15307,NAINITAL EXP
2302,15308,NAINITAL EXP
2303,15309,RUHELKHAND-EXP
2304,15310,RUHELKHAND EXP
2305,15311,KUMAUN EXP
2306,15312,KUMAUN EXPRESS
2307,15313,ASH - BRY EXP
2308,15314,BRY - ASH EXP
2309,15315,GD-KSJ-EXP
2310,15316,KSJ-GD-EXP
2311,15319,PLK - ASH EXP
2312,15320,ASH -PLK EXP
2313,15321,ANDN-GD-EXP
2314,15322,GD-ANDN-EXP
2315,15463,BLGT - NJP EXP
2316,15464,NJP - BLGT I/C EXP
2317,15465,SGUJ - DBB I/C EXP
2318,15466,DBB - SGUJ I/C EXP
2319,15467,NJP - APDJ I/C EXP
2320,15468,APDJ - NJP I/C EXP
2321,15469,APDJ - LMG I/C EXP
2322,15470,LMG - APDJ I/C EXP
2323,15471,APDJ-KYQ I/C EXP
2324,15472,KYQ - APDJ I/C EXP
2325,15483,SIKKIM MAHANANDA EXPRESS
2326,15484,SIKKIM MAHANANDA EXPRESS
2327,15603,INTER CITY EXPRESS
2328,15604,LEDO - KYQ INTER CITY EXP
2329,15605,GHY-FKG-MXN I/CITY
2330,15606,MXN-FKG-GHY I/C EXP
2331,15609,AVADH ASSAM EXPRESS
2332,15610,AVADH ASSAM EXPRESS
2333,15611,KARMABHOOMI EXPRESS
2334,15612,KARMABHOOMI EXPRESS
2335,15619,GAYA-KYQ EXPRESS
2336,15620,KYQ-GAYA EXPRESS
2337,15621,KYQ - ANVT EXPRESS
2338,15622,ANVT - KYQ EXPRESS
2339,15629,MS-GHY EXP
2340,15630,GHY-MS EXPRESS
2341,15631,BME-GHY EXPRESS
2342,15632,GHY-BME EXPRESS
2343,15635,GHY-OKHA DWARKA EXPRESS
2344,15636,GHY-OKO DWARKA EXPRESS
2345,15639,PURI-GHY EXPRESS
2346,15640,GHY-PURI EXPRESS
2347,15643,PURI-KYQ WEEKLY EXP.
2348,15644,KYQ-PURI WEEKLY EXP.
2349,15645,GHY-LTT EXPRESS
2350,15646,GHY-LTT EXPRESS
2351,15647,LTT - GHY EXPRESS
2352,15648,GHY-LTT EXPRESS
2353,15651,GHY-JAT LOHIT EXPRESS
2354,15652,GHY-JAT LOHIT EXPRESS
2355,15653,GHY-JAT AMARNATH EXPRESS
2356,15654,GHY-JAT AMARNATH EXPRESS
2357,15657,KANCHAN JUNGHA EXPRESS
2358,15658,KUNCHANJUNGHA EXPRESS
2359,15661,RNC-KYQ EXPRESS
2360,15662,KYQ-RNC EXPRESS
2361,15665,BG EXPRESS
2362,15666,DMV-GHY EXPRESS
2363,15667,GADHIDHAM-KAMAKHYA EXP
2364,15668,KAMAKHYA-GANDHIDHAM EXP
2365,15669,KYQ - DMV EXPRESS
2366,15670,DMV - KYQ EXPRESS
2367,15691,CACHAR EXPRESS
2368,15692,CACHAR EXPRESS
2369,15693,BARAK VALLEY EXPRESS
2370,15694,BARAK VALLEY EXPRESS
2371,15695,LMG - AGTL EXPRESS
2372,15696,AGTL - LMG EXPRESS
2373,15707,KIR-ASR EXPRESS
2374,15708,ASR-KIR EXPRESS
2375,15713,INTERCITY EXPRESS
2376,15714,INTERCITY EXPRESS
2377,15715,GAREEB NAWAJ EXPRESS
2378,15716,GAREEB NAWAJ EXPRESS
2379,15717,GHY-MXN I/C EXPRESS
2380,15718,MXN-GHY I/C EXPRESS
2381,15719,KIR-SGUJ INTERCITY EXPRES
2382,15720,SGUJ-KIR INTERCITY EXPRES
2383,15721,PAHARI EXPRESS
2384,15722,PAHARI EXPRESS
2385,15723,NJP - SMI WEEKLY EXPRESS
2386,15724,SMI - NJP WEEKLY EXPRESS
2387,15725,NJP - NCB INTERCITY EXP
2388,15726,NCB - NJP INTERCITY EXP
2389,15763,BLGT-NJP EXP
2390,15764,NJP-BLGT EXP
2391,15765,NJP-APDJ INTERCITY
2392,15766,APDJ-NJP INTERCITY
2393,15769,APDJ-LMG INTERCITY EXP
2394,15770,LMG-APDJ INTERCITY EXP
2395,15817,DBB - SHTT RAJYA RANI EXP
2396,15818,SHTT - DBB RAJYA RANI EXP
2397,15901,YPR-DBRG EXPRESS
2398,15902,DBRG-YPR EXPRESS
2399,15903,DBRT-CDG EXPRESS
2400,15904,CDG-DBRG EXPRESS
2401,15905,CAPE - DBRG VIVEK EXPRESS
2402,15906,DBRG - CAPE VIVEK EXPRESS
2403,15927,KYQ-DBRG EXPRESS
2404,15928,DBRG-KYQ EXPRESS
2405,15929,MS-DBRT EXPRESS
2406,15930,DBRT-MS EXPRESS
2407,15933,DBRT-ASR EXPRESS
2408,15934,ASR-DBRG EXPRESS
2409,15941,JAJ-DBRG EXPRESS
2410,15942,DBRG-JAJ EXPRESS
2411,15959,KAMRUP EXPRESS
2412,15960,KAMRUP EXPRESS
2413,16021,KAVERI EXPRESS
2414,16022,MYS-MAS KAVERI EXPRESS
2415,16023,MYS-YPR EXPRESS
2416,16024,YPR-MYS EXPRESS
2417,16031,MAS-JAT ANDAMAN EXPRESS
2418,16032,JAT-MAS ANDAMAN EXPRESS
2419,16041,MAS-ALLEPPEY EXP
2420,16042,ALLP-CHENNAI EXPRESS
2421,16043,MANGALORE EXP
2422,16053,MAS-TPTY EXP
2423,16054,TPTY-MAS EXPRESS
2424,16057,MAS-TPTY SAPTHAGIRI EXP
2425,16058,SAPTAGIRI EXP
2426,16085,AJJ-JTJ EXP
2427,16086,JTJ-AJJ  EXP
2428,16089,MAS-TPT YELAGIRI EXPRES
2429,16090,YELAGIRI EXPRES
2430,16093,MAS-LJN EXPRESS
2431,16094,LJN - MAS EXPRESS
2432,16101,MS-RMM EXP
2433,16102,RMM MS EXP
2434,16105,MS - TCN EXP
2435,16106,TCN - MS EXP
2436,16107,MS-MAQ EXPRESS
2437,16108,MAQ-MS EXPRESS
2438,16115,MS-PDY EXP
2439,16116,PDY-MS EXP
2440,16125,MS -JU JODHPUR EXP
2441,16126,JU MS EXPRESS
2442,16127,MS GURUVAYUR EXP
2443,16128,GUV CHENNAI EXP
2444,16129,MEJ-TN LINK EXP.
2445,16130,TN-MEJ LINK EXP.
2446,16175,MS-KIK EXP
2447,16176,KIK-MS EXP
2448,16177,MS-TPJ ROCK FORT EXP
2449,16178,TPJ-MS ROCKFORT EXPRESS
2450,16179,MS-MQ
2451,16180,MQ-MS
2452,16181,MS-MNM SILAMBU BI-WKLY
2453,16182,MNM-MS SILAMBU BI-WKLY
2454,16183,MS-TJ EXP
2455,16184,TJ-MS EXP
2456,16185,MS-VLKN LINK EXP
2457,16186,VLKN-MS LINK EXP.
2458,16187,KIK-ERSEXP
2459,16201,SBC-SMET EXPRESS
2460,16202,SMET-SBC  EXPRESS
2461,16203,MAS-TPTY EXP
2462,16204,TPTY-MAS EXP
2463,16205,TLGP-MYS INTERCITY EXP
2464,16206,MYS-TLGP INTERCITY EXP
2465,16209,AII MYS EXPRESS
2466,16210,AJMER EXPRESS
2467,16215,MYS-SBC CHAMUNDI EXP
2468,16216,CHAMUNDI EXPRES
2469,16217,MYS-SNSI EXPRESS
2470,16218,SNSI-MYS EXPRESS
2471,16221,MYS-MAS KAVERI EXPRESS
2472,16222,KAVERI EXPRESS
2473,16227,SBC-SMET EXP
2474,16228,SMET-SBC EXP
2475,16231,MV-MYSORE  EXPRESS
2476,16232,MAILADUTURAI EX
2477,16233,MV-TPJ EXPRESS
2478,16234,TPJ-MV EXPRESS
2479,16301,SRR-TVC VENAD EXPRESS
2480,16302,TVC-SRR VENAD EXPRESS
2481,16303,ERS-TVC VANCHINAD EXP
2482,16304,TVC-ERS VANCHINAD EXP
2483,16305,ERS-CANNANORE EXP
2484,16306,CAN-ERS INTERCITY  EXP
2485,16307,ALLP-CAN CANNANORE EXP
2486,16308,CAN-ALLEPPEY EXP
2487,16309,ERS-PNBE EXP
2488,16310,PNBE-ERS EXP
2489,16311,BKN KCVL EXPRESS
2490,16312,KCVL BKN EXPRESS
2491,16313,ERS-CAN EXPRESS
2492,16314,CAN-ERS EXPRESS
2493,16315,SBC-KCVL EXP
2494,16316,KCVL-SBC EXP.
2495,16317,CAPE-JAT HIMSAGAR EXP
2496,16318,JAT-CAPE HIMSAGAR EXP
2497,16321,SBC-TVC EXP
2498,16322,TVC-SBC EXP
2499,16323,TVC-SHM EXP
2500,16324,SHM TVC EXP
2501,16325,INDB-TVC AHILYA NAGARI E
2502,16326,TVC-INDB AHILYA NAGARI E
2503,16327,KRBA -TVC EXPRESS
2504,16328,TVC-KORBA  EXP
2505,16331,TRIVANDRAM  W EXP
2506,16332,TVC-CSTM  EXPRESS
2507,16333,VRL-TVC EXPRES
2508,16334,TVC-VRL EXPRESS
2509,16335,GIMB-NCJ EXP
2510,16336,NCJ -GIMBEXP
2511,16337,OKHA - ERS EXP.
2512,16338,ERS - OKHA EXP
2513,16339,CSTM-NCJ  EXP
2514,16340,NCJ-CSTM EXPRESS
2515,16341,GUV-TVC INTERCITY EXP
2516,16342,TVC-GUV INTERCITY EXP
2517,16343,TVC-PGTN AMRITHA EXPRESS
2518,16344,PGTN-TVC AMRITHA EXPRESS
2519,16345,LLT-TVC NETRAVATHI EXP
2520,16346,TVC-LTT NETRAVATHI EXP
2521,16347,TVC-MAQ EXPRESS
2522,16348,MAQ-TVC EXPRESS
2523,16349,SRR-NIL EXP
2524,16350,NIL-SRR EXP
2525,16351,CSTM- NCJ EXP
2526,16352,NCJ-CSTM EXP
2527,16359,ERS PATNA EXP
2528,16360,PNBE-ERS EXPRES
2529,16381,KANYAKUMARI EXP
2530,16382,CAPE MUMBAI EXP
2531,16501,ADI -SBC EXPRESS
2532,16502,SBC-AHMADABAD EXP
2533,16505,GIMB SBC EXPRES
2534,16506,GANDHIDHAM EXP
2535,16507,JU BANGLORE EXP
2536,16508,JODHPUR EXPRESS
2537,16515,YPR-MAQ EXPRESS
2538,16516,KAWR--YPR EXPRESS
2539,16517,YPR-CAN EXP
2540,16518,CAN-YPR EXP
2541,16519,JTJ-SBC EXP
2542,16520,SBC-JTJ EXP
2543,16521,BWT-SBC EXP
2544,16522,SBC-BWT EXP
2545,16523,YPR-MAQ-KAWR EXPRESS
2546,16524,KAWR-MAQ-YPR EXPRESS
2547,16525,CAPE-SBC EXPRESS
2548,16526,KANYAKUMARI EXP
2549,16527,YPR CAN EXP
2550,16528,CAN-YPR EXP
2551,16529,UDYAN EXPRESS
2552,16530,UDYAN EXP
2553,16531,GARIB NAWAJ  EXP
2554,16532,GARIB NAWAJ EXP
2555,16533,JU-YPR
2556,16534,YPR-JU
2557,16535,YPR-SUR EXPRESS
2558,16536,SUR-YPR EXPRESS
2559,16537,SBC-NCJ EXPRESS
2560,16538,NCJ-SBC EXPRESS
